FILEID	STUSAB	SUMLEV	GEOVAR	GEOCOMP	CHARITER	CIFSN	LOGRECNO	GEOID	GEOCODE	REGION	DIVISION	STATE	STATENS	COUNTY	COUNTYCC	COUNTYNS	COUSUB	COUSUBCC	COUSUBNS	SUBMCD	SUBMCDCC	SUBMCDNS	ESTATE	ESTATECC	ESTATENS	CONCIT	CONCITCC	CONCITNS	PLACE	PLACECC	PLACENS	TRACT	BLKGRP	BLOCK	AIANHH	AIHHTLI	AIANHHFP	AIANHHCC	AIANHHNS	AITS	AITSFP	AITSCC	AITSNS	TTRACT	TBLKGRP	ANRC	ANRCCC	ANRCNS	CBSA	MEMI	CSA	METDIV	NECTA	NMEMI	CNECTA	NECTADIV	CBSAPCI	NECTAPCI	UA	UATYPE	UR	CD116	CD118	CD119	CD120	CD121	SLDU18	SLDU22	SLDU24	SLDU26	SLDU28	SLDL18	SLDL22	SLDL24	SLDL26	SLDL28	VTD	VTDI	ZCTA	SDELM	SDSEC	SDUNI	PUMA	AREALAND	AREAWATR	BASENAME	NAME	FUNCSTAT	GCUNI	POP100	HU100	INTPTLAT	INTPTLON	LSADC	PARTFLAG	UGA	POP2020	WHITE	BLACK	HISPANIC	NON_HISPANIC	NATIVE	ASIAN	PACISL	OTHER	MULTINH	POP18_2020	WHITE18	BLACK18	HISP18	NON_HISP18	NATIVE18	ASIAN18	PACISL18	OTHER18	MULTINH18	GQPOP	GQINST20	GQPRIS20	GQJUV20	GQNUR20	GQOTHINST20	GQNONINST20	GQCOLL20	GQMILI20	GQOTHNONINST20	TOT_HOUSING	OCCUPIED	VACANT
PLST	GA	750	00	00	000	03	0200033	7500000US131210100061005	131210100061005	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	1	1005	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		53396	0	1005	Block 1005	S		0	0	+33.8541260	-084.3689961	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200034	7500000US131210100062000	131210100062000	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	2	2000	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		41826	0	2000	Block 2000	S		688	691	+33.8548744	-084.3618920	BK		99999	688	433	140	33	655	0	66	1	14	1	660	424	124	32	628	0	64	1	14	1	0	0	0	0	0	0	0	0	0	0	691	487	204
PLST	GA	750	00	00	000	03	0200035	7500000US131210100062001	131210100062001	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	2	2001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		137602	0	2001	Block 2001	S		23	1	+33.8529992	-084.3624987	BK		99999	23	5	6	3	20	2	2	0	1	4	19	5	6	2	17	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	1
PLST	GA	750	00	00	000	03	0200036	7500000US131210100062002	131210100062002	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	2	2002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		5851	0	2002	Block 2002	S		0	0	+33.8520323	-084.3608196	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200037	7500000US131210100062003	131210100062003	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	2	2003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		8439	0	2003	Block 2003	S		0	0	+33.8501313	-084.3624033	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200038	7500000US131210100062004	131210100062004	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	2	2004	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		211986	0	2004	Block 2004	S		1836	1639	+33.8506844	-084.3659510	BK		99999	1836	988	472	132	1704	5	205	0	20	14	1762	963	444	127	1635	5	197	0	15	11	0	0	0	0	0	0	0	0	0	0	1639	1290	349
PLST	GA	750	00	00	000	03	0200039	7500000US131210100062005	131210100062005	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	2	2005	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		12661	0	2005	Block 2005	S		461	348	+33.8497811	-084.3684414	BK		99999	461	266	71	25	436	3	80	0	7	9	436	256	68	25	411	3	72	0	7	5	0	0	0	0	0	0	0	0	0	0	348	300	48
PLST	GA	750	00	00	000	03	0200040	7500000US131210100062006	131210100062006	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	2	2006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		19477	0	2006	Block 2006	S		0	0	+33.8497118	-084.3687763	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200041	7500000US131210100062007	131210100062007	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010006	2	2007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		653	0	2007	Block 2007	S		0	0	+33.8475378	-084.3675407	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200042	7500000US131210100071000	131210100071000	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1000	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007B	A		99999	99999	00120		73286	0	1000	Block 1000	S		85	25	+33.8636102	-084.3522660	BK		99999	85	68	7	7	78	0	1	0	1	1	53	46	2	2	51	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	25	25	0
PLST	GA	750	00	00	000	03	0200043	7500000US131210100071001	131210100071001	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007B	A		99999	99999	00120		167522	0	1001	Block 1001	S		142	46	+33.8619670	-084.3535188	BK		99999	142	116	7	7	135	0	4	0	8	0	100	84	3	5	95	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	46	37	9
PLST	GA	750	00	00	000	03	0200044	7500000US131210100071002	131210100071002	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007B	A		99999	99999	00120		49654	0	1002	Block 1002	S		47	15	+33.8631747	-084.3568567	BK		99999	47	38	0	3	44	1	0	2	0	3	41	32	0	3	38	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	15	15	0
PLST	GA	750	00	00	000	03	0200045	7500000US131210100071003	131210100071003	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		55093	0	1003	Block 1003	S		73	18	+33.8602089	-084.3566425	BK		99999	73	60	1	3	70	0	8	0	0	1	53	46	1	1	52	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0
PLST	GA	750	00	00	000	03	0200046	7500000US131210100071004	131210100071004	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1004	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		197406	0	1004	Block 1004	S		382	253	+33.8583281	-084.3525402	BK		99999	382	345	15	8	374	2	12	0	0	0	346	316	13	7	339	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	253	252	1
PLST	GA	750	00	00	000	03	0200047	7500000US131210100071005	131210100071005	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1005	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		10497	0	1005	Block 1005	S		0	0	+33.8584082	-084.3546696	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200048	7500000US131210100071006	131210100071006	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007B	A		99999	99999	00120		44333	0	1006	Block 1006	S		41	13	+33.8590675	-084.3493454	BK		99999	41	31	0	6	35	0	1	0	2	1	28	20	0	6	22	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	13	13	0
PLST	GA	750	00	00	000	03	0200049	7500000US131210100071007	131210100071007	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007B	A		99999	99999	00120		63877	0	1007	Block 1007	S		43	13	+33.8613443	-084.3496694	BK		99999	43	33	0	6	37	0	2	0	2	0	36	27	0	5	31	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	13	13	0
PLST	GA	750	00	00	000	03	0200050	7500000US131210100071008	131210100071008	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1008	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		71673	0	1008	Block 1008	S		95	50	+33.8566917	-084.3543173	BK		99999	95	81	1	7	88	0	1	0	3	2	86	73	1	6	80	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	50	43	7
PLST	GA	750	00	00	000	03	0200051	7500000US131210100071009	131210100071009	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1009	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		51966	0	1009	Block 1009	S		47	18	+33.8568776	-084.3569294	BK		99999	47	31	6	3	44	0	6	0	1	0	34	22	6	0	34	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	18	18	0
PLST	GA	750	00	00	000	03	0200052	7500000US131210100071010	131210100071010	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1010	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		27804	0	1010	Block 1010	S		34	10	+33.8596101	-084.3575289	BK		99999	34	30	2	0	34	0	0	0	2	0	25	23	1	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	10	0
PLST	GA	750	00	00	000	03	0200053	7500000US131210100071011	131210100071011	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1011	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		11433	0	1011	Block 1011	S		0	0	+33.8540676	-084.3565452	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200054	7500000US131210100071012	131210100071012	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1012	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		57899	0	1012	Block 1012	S		168	128	+33.8551852	-084.3563425	BK		99999	168	144	11	0	168	1	11	0	1	0	165	141	11	0	165	1	11	0	1	0	0	0	0	0	0	0	0	0	0	0	128	104	24
PLST	GA	750	00	00	000	03	0200055	7500000US131210100071013	131210100071013	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	1	1013	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		6883	0	1013	Block 1013	S		28	19	+33.8548027	-084.3549042	BK		99999	28	22	0	2	26	0	4	0	0	0	25	20	0	1	24	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	19	7	12
PLST	GA	750	00	00	000	03	0200056	7500000US131210100072000	131210100072000	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	2	2000	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		232200	0	2000	Block 2000	S		183	71	+33.8588908	-084.3599546	BK		99999	183	128	32	6	177	0	15	0	0	2	144	102	26	4	140	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	71	60	11
PLST	GA	750	00	00	000	03	0200057	7500000US131210100072001	131210100072001	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	2	2001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		49244	0	2001	Block 2001	S		48	20	+33.8607729	-084.3623142	BK		99999	48	36	5	5	43	0	2	0	0	0	33	27	0	4	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	0
PLST	GA	750	00	00	000	03	0200058	7500000US131210100072002	131210100072002	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	2	2002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		162379	0	2002	Block 2002	S		137	55	+33.8589381	-084.3653660	BK		99999	137	127	1	4	133	0	3	0	1	1	87	82	1	2	85	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	55	55	0
PLST	GA	750	00	00	000	03	0200059	7500000US131210100072003	131210100072003	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	2	2003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		87995	0	2003	Block 2003	S		111	52	+33.8567042	-084.3645028	BK		99999	111	91	1	8	103	0	11	0	0	0	92	76	0	8	84	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	52	52	0
PLST	GA	750	00	00	000	03	0200060	7500000US131210100072004	131210100072004	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	2	2004	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		14091	0	2004	Block 2004	S		57	22	+33.8562242	-084.3631572	BK		99999	57	35	12	3	54	0	4	0	2	1	54	35	9	3	51	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	22	22	0
PLST	GA	750	00	00	000	03	0200061	7500000US131210100072005	131210100072005	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	2	2005	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		1169	0	2005	Block 2005	S		0	0	+33.8556031	-084.3608632	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200062	7500000US131210100072006	131210100072006	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	2	2006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		47357	0	2006	Block 2006	S		193	125	+33.8550393	-084.3591409	BK		99999	193	154	11	8	185	0	14	0	2	4	183	147	11	7	176	0	14	0	0	4	0	0	0	0	0	0	0	0	0	0	125	108	17
PLST	GA	750	00	00	000	03	0200063	7500000US131210100072007	131210100072007	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010007	2	2007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				05					006					054					00007C	A		99999	99999	00120		1973	0	2007	Block 2007	S		0	0	+33.8538655	-084.3588657	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200443	7500000US131210101361006	131210101361006	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010136	1	1006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		176767	4591	1006	Block 1006	S		104	45	+33.8763134	-084.3761096	BK		99999	104	84	6	6	98	0	7	0	0	1	69	57	4	3	66	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	45	45	0
PLST	GA	750	00	00	000	03	0200444	7500000US131210101361007	131210101361007	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010136	1	1007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		4046	0	1007	Block 1007	S		26	6	+33.8770116	-084.3769777	BK		99999	26	14	1	0	26	0	10	0	0	1	10	5	0	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	5
PLST	GA	750	00	00	000	03	0200445	7500000US131210101361008	131210101361008	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010136	1	1008	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		30064	0	1008	Block 1008	S		97	31	+33.8775957	-084.3747713	BK		99999	97	80	4	2	95	1	8	1	1	0	62	56	2	1	61	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	31	27	4
PLST	GA	750	00	00	000	03	0200463	7500000US131210101362014	131210101362014	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010136	2	2014	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					054					00007A	A		99999	99999	00120		9419	871	2014	Block 2014	S		0	0	+33.8777591	-084.3716089	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200533	7500000US131210102111002	131210102111002	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1002	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		147601	0	1002	Block 1002	S		139	44	+33.8838498	-084.4023868	BK		99999	139	123	1	2	137	2	11	0	0	0	86	78	0	2	84	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	44	44	0
PLST	GA	750	00	00	000	03	0200534	7500000US131210102111003	131210102111003	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		82890	0	1003	Block 1003	S		111	33	+33.8821330	-084.4054487	BK		99999	111	98	6	3	108	0	3	0	1	0	71	62	6	2	69	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33	33	0
PLST	GA	750	00	00	000	03	0200537	7500000US131210102111006	131210102111006	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1006	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		287348	0	1006	Block 1006	S		119	46	+33.8759145	-084.4082725	BK		99999	119	105	8	3	116	0	3	0	0	0	89	76	7	3	86	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	46	40	6
PLST	GA	750	00	00	000	03	0200538	7500000US131210102111007	131210102111007	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1007	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		183485	0	1007	Block 1007	S		204	66	+33.8786894	-084.4042575	BK		99999	204	175	6	1	203	1	18	0	3	0	132	116	2	1	131	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	66	66	0
PLST	GA	750	00	00	000	03	0200539	7500000US131210102111008	131210102111008	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1008	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		31388	0	1008	Block 1008	S		51	13	+33.8817860	-084.4038977	BK		99999	51	47	0	0	51	0	4	0	0	0	31	31	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0
PLST	GA	750	00	00	000	03	0200540	7500000US131210102111009	131210102111009	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1009	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		67420	0	1009	Block 1009	S		58	24	+33.8761177	-084.4020051	BK		99999	58	45	2	2	56	0	9	0	0	0	32	25	2	0	32	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	24	24	0
PLST	GA	750	00	00	000	03	0200541	7500000US131210102111010	131210102111010	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1010	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		135802	0	1010	Block 1010	S		130	46	+33.8786921	-084.4002514	BK		99999	130	123	2	1	129	0	2	0	0	2	90	86	0	1	89	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	46	46	0
PLST	GA	750	00	00	000	03	0200542	7500000US131210102111011	131210102111011	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1011	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		27747	1340	1011	Block 1011	S		39	13	+33.8801118	-084.3997552	BK		99999	39	34	1	2	37	0	0	0	2	0	24	24	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	0
PLST	GA	750	00	00	000	03	0200544	7500000US131210102111013	131210102111013	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	1	1013	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		85551	0	1013	Block 1013	S		79	29	+33.8756773	-084.3994492	BK		99999	79	71	1	1	78	0	6	0	0	0	62	54	1	1	61	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	29	29	0
PLST	GA	750	00	00	000	03	0200546	7500000US131210102112001	131210102112001	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	2	2001	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		17227	0	2001	Block 2001	S		0	0	+33.8776882	-084.3806319	BK		99999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLST	GA	750	00	00	000	03	0200550	7500000US131210102113003	131210102113003	3	5	13	01705317	121	H1	01694833	90144	Z5	01936089							99999	99	99999999	04000	C1	02403126	010211	3	3003	9999	9	99999	99	99999999	999	99999	99	99999999	999999	9	99999	99	99999999	12060	1	122	99999	99999	9	999	99999	Y	N				11					006					052					00008B	A		99999	99999	00120		41998	0	3003	Block 3003	S		49	15	+33.8777092	-084.3855161	BK		99999	49	33	0	4	45	3	9	0	0	0	27	18	0	3	24	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	14	1
